Id,y
0,4.795877303012046
1,6.742081549685942
2,7.995678626217358
3,8.309803919971486
4,4.200245344888245
5,4.301029127075886
6,4.224447073429041
7,7.0762380391713
8,7.521433504406157
9,4.301029127075886
10,4.301029127075886
11,6.4558078892349675
12,6.119129267467576
13,4.301029127075886
14,4.999995657076895
15,7.493494967595128
16,4.999995657076895
17,5.148735534500312
18,5.525769162527931
19,8.67778070526608
20,5.795852874787152
21,4.224447073429041
22,4.999995657076895
23,4.224447073429041
24,7.617982957425132
25,5.829708941374607
26,5.717921945422846
27,7.096367483915762
28,4.224447073429041
29,4.638270275749634
30,4.224447073429041
31,4.301029127075886
32,5.170046879631298
33,4.224447073429041
34,7.939302159646388
35,5.999956572723137
36,6.258927227626678
37,4.301029127075886
38,8.236572006437063
39,4.224447073429041
40,8.013228265733755
41,2.999999956570554
42,6.568475415812549
43,6.942714355581785
44,6.07052998382251
45,8.356547323513812
46,5.83176777048658
47,6.601886308269497
48,4.546940172678082
49,6.292344676468813
50,6.485319455875018
51,6.4489283445580154
52,4.301029127075886
53,4.224447073429041
54,5.225329780909193
55,7.045275209020937
56,7.7972393126068
57,4.224447073429041
58,5.664923402685594
59,4.999995657076895
60,6.468138050904191
61,4.224447073429041
62,4.999995657076895
63,4.299999162608482
64,5.999956572723137
65,4.999995657076895
66,4.301029127075886
67,5.886023241710154
68,6.823619307756729
69,7.140861702705469
70,4.585024981669003
71,6.16742722515382
72,4.966572223286464
73,4.301029127075886
74,3.9999995657057354
75,8.00436480540245
76,8.494850021680094
77,7.920818753952375
78,4.999995657076895
79,4.224447073429041
80,6.721017883134556
81,5.569586288107402
82,6.481354475669688
83,4.301029127075886
84,4.999995657076895
85,4.999995657076895
86,5.4641238344146545
87,4.301029127075886
88,4.999995657076895
89,4.224447073429041
90,4.879505038606515
91,4.301029127075886
92,4.301029127075886
93,5.437695237227559
94,4.999995657076895
95,4.224447073429041
96,4.301029127075886
97,4.999995657076895
98,7.896538377905295
99,5.709943117696635
100,5.161144615185427
101,7.568636235841013
102,4.999995657076895
103,4.999995657076895
104,5.23943880577131
105,5.8538409443951815
106,8.148741651280925
107,6.885722703438414
108,6.204050501097196
109,4.301029127075886
110,6.601886308269497
111,7.521433504406157
112,9.698970004336019
113,4.224447073429041
114,3.9999995657057354
115,6.885722703438414
116,4.224447073429041
117,9.698970004336019
118,7.017276612331455
119,4.224447073429041
120,5.999956572723137
121,4.301029127075886
122,7.255707016877324
123,5.650703041446298
124,5.522864269038877
125,4.301029127075886
126,5.3183879610950715
127,7.991399828238082
128,4.999995657076895
129,7.266802734893431
130,4.224447073429041
131,5.999956572723137
132,4.675664033039311
133,5.289874169191321
134,4.769548523955817
135,4.224447073429041
136,4.224447073429041
137,8.769551078621726
138,5.8238797889439144
139,5.552826458417536
140,4.999995657076895
141,4.999995657076895
142,5.746073478655168
143,7.251037138743839
144,4.999995657076895
145,4.301029127075886
146,4.301029127075886
147,3.9999995657057354
148,4.224447073429041
149,3.9999995657057354
150,5.958567835319735
151,4.999995657076895
152,4.301029127075886
153,3.9999995657057354
154,4.224447073429041
155,4.332615091909193
156,4.999995657076895
157,5.999956572723137
158,6.999565922520682
159,5.698948290154774
160,8.468521082957745
161,6.318668294030834
162,4.599998345651849
163,7.982966660701219
164,6.387428045934824
165,7.320572103387881
166,7.355561410532162
167,6.46331532737907
168,4.224447073429041
169,8.0
170,4.999995657076895
171,4.301029127075886
172,5.5862644833051265
173,7.209714835966758
174,7.345823458122039
175,6.397831448621003
176,4.224447073429041
177,5.698948290154774
178,4.224447073429041
179,4.36653053443442
180,8.657577319177793
181,5.5504845755079515
182,4.224447073429041
183,7.882728704344236
184,4.224447073429041
185,5.522864269038877
186,4.224447073429041
187,5.144983268907707
188,4.999995657076895
189,6.124880834537432
190,4.224447073429041
191,7.962573502059376
192,4.224447073429041
193,6.601886308269497
194,5.02017402050186
195,4.224447073429041
196,5.999956572723137
197,3.9999995657057354
198,4.224447073429041
199,4.301029127075886
200,4.301029127075886
201,8.236572006437063
202,4.301029127075886
203,4.224447073429041
204,5.999956572723137
205,4.797688815301994
206,5.8999639214574815
207,4.301029127075886
208,5.969359805131368
209,6.300943145452332
210,5.237839297913818
211,4.530176511839648
212,4.224447073429041
213,5.408145473112966
214,6.552686891176432
215,5.999956572723137
216,4.42712723658588
217,4.999995657076895
218,4.224447073429041
219,4.301029127075886
220,8.568636235841012
221,4.999995657076895
222,4.224447073429041
223,4.2218480257928235
224,4.224447073429041
225,6.812197361281581
226,5.677760025068848
227,4.301029127075886
228,4.999995657076895
229,4.224447073429041
230,4.226717599757919
231,5.999956572723137
232,4.224447073429041
233,5.999956572723137
234,4.224447073429041
235,4.224447073429041
236,5.068028805833907
237,7.730487055782084
238,4.999995657076895
239,4.999995657076895
240,4.853868862229398
241,4.224447073429041
242,7.166852888087215
243,7.59176003468815
244,4.301029127075886
245,5.886023241710154
246,4.301029127075886
247,4.224447073429041
248,4.999995657076895
249,4.468519805622912
250,5.525600146865275
251,6.3390397082239165
252,4.999995657076895
253,8.221848749616356
254,4.301029127075886
255,6.698752911363789
256,7.79317412396815
257,6.916855856856948
258,4.224447073429041
259,5.53758702668745
260,5.499985945286988
261,3.602059817610204
262,4.224447073429041
263,7.583359492661719
264,6.134710615865946
265,8.337242168318426
266,7.1249387366083
267,5.248097622674432
268,6.199929346888801
269,4.301029127075886
270,5.731164710003414
271,6.823619307756729
272,4.301029127075886
273,4.224447073429041
274,4.224447073429041
275,4.999995657076895
276,6.1128892968751165
277,7.600326278518962
278,4.999995657076895
279,4.224447073429041
280,3.9999995657057354
281,4.224447073429041
282,6.2312879196223365
283,3.9999995657057354
284,4.999995657076895
285,6.534022631714177
286,7.636388020107856
287,4.301029127075886
288,5.920782564253433
289,4.5334019333720965
290,7.040481623027001
291,4.224447073429041
292,5.399989277204751
293,7.991399828238082
294,7.258848401148215
295,5.856953956662412
296,6.236497134532403
297,4.301029127075886
298,4.301029127075886
299,4.224447073429041
300,7.767003889607846
301,4.999995657076895
302,4.999995657076895
303,4.999995657076895
304,4.999995657076895
305,4.224447073429041
306,4.999995657076895
307,4.301029127075886
308,4.999995657076895
309,7.655607726314889
310,7.507239610973162
311,4.585024981669003
312,5.214663045465919
313,3.9999995657057354
314,4.999995657076895
315,6.214598975007612
316,3.9999995657057354
317,4.224447073429041
318,5.79997347348315
319,4.224447073429041
320,4.999995657076895
321,4.224447073429041
322,4.301029127075886
323,5.207601305808527
324,4.301029127075886
325,4.301029127075886
326,6.522734004575147
327,4.301029127075886
328,7.863279432843593
329,4.224447073429041
330,4.301029127075886
331,6.203981030652851
332,6.465846925814938
333,5.010012097447068
334,4.301029127075886
335,4.999995657076895
336,7.4698003017969175
337,4.7447250821562745
338,4.999995657076895
339,4.301029127075886
340,4.999995657076895
341,6.916855856856948
342,4.301029127075886
343,4.602058254153509
344,5.076181103221836
345,6.646064544428479
346,4.224447073429041
347,7.467245621007502
348,5.886023241710154
349,7.047691990337875
350,7.767003889607846
351,5.443685435664653
352,8.187086643357144
353,4.999995657076895
354,5.368099177039269
355,7.79317412396815
356,6.953895212753961
357,4.301029127075886
358,8.67778070526608
359,4.301029127075886
360,6.340939927759062
361,6.0756690152913215
362,4.224447073429041
363,4.301029127075886
364,5.721223542044355
365,4.999995657076895
366,4.999995657076895
367,4.999995657076895
368,5.705621964412759
369,5.499985945286988
370,4.224447073429041
371,7.882728704344236
372,4.224447073429041
373,4.224447073429041
374,7.583359492661719
375,4.301029127075886
376,6.370488465799546
377,4.224447073429041
378,4.301029127075886
379,8.060480747381382
380,6.510262237602392
381,4.224447073429041
382,5.920782564253433
383,4.301029127075886
384,4.999995657076895
385,5.559862633233243
386,6.293508382706804
387,8.698970004336019
388,7.8996294548824375
389,4.224447073429041
390,4.224447073429041
391,4.999995657076895
392,4.301029127075886
393,4.301029127075886
394,4.999995657076895
395,4.224447073429041
396,6.089055594250021
397,5.958567835319735
398,3.9999995657057354
399,8.508638306165727
400,5.231842329838222
401,4.224447073429041
402,4.224447073429041
403,5.797756962375194
404,5.565415129550407
405,8.291579099865288
406,6.50719353072367
407,7.684029654543082
408,6.367441485467328
409,5.964296162413669
410,4.999995657076895
411,4.224447073429041
412,7.636388020107856
413,5.9343829442731275
414,6.340939927759062
415,6.721017883134556
416,4.301029127075886
417,4.999995657076895
418,4.224447073429041
419,5.8538409443951815
420,4.999995657076895
421,5.53758702668745
422,4.526718182163284
423,4.301029127075886
424,4.999995657076895
425,4.224447073429041
426,4.999995657076895
427,4.224447073429041
428,7.20690839982342
429,5.999956572723137
430,6.154839922348054
431,6.494714325855868
432,8.214670164989233
433,4.301029127075886
434,8.154901959985743
435,4.224447073429041
436,4.224447073429041
437,6.724919101543142
438,3.9999995657057354
439,4.301029127075886
440,4.999995657076895
441,6.927750102386486
442,4.224447073429041
443,5.499985945286988
444,4.301029127075886
445,4.301029127075886
446,6.1119122811344875
447,8.327902142064282
448,4.301029127075886
449,4.999995657076895
450,4.999995657076895
451,4.275641376505375
452,5.778038348494959
453,6.083493412884844
454,4.999995657076895
455,3.9999995657057354
456,4.999995657076895
457,4.224447073429041
458,4.224447073429041
459,4.999995657076895
460,4.301029127075886
